id,name,brand,image_url,annual_fee1,annual_fee2,record,type,,
1288,toss KB국민카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1288/card_img/21018/1288card.png,20000,20000,0,Mastercard,,
1289,T-Premium KB국민카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1289/card_img/21017/1289card.png,25000,0,40,Mastercard,,
1290,넥슨 던전앤파이터 체크카드,하나카드,https://api.card-gorilla.com:8080/storage/card/1290/card_img/21016/1290card.png,0,0,20,VISA,,
1292,내맘대로 T Plus 카드,하나카드,https://api.card-gorilla.com:8080/storage/card/1292/card_img/21014/1292card.png,12000,15000,30,Mastercard,,
1293,코레일멤버십 삼성에스마일카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1293/card_img/21013/1293card.png,30000,0,0,VISA,,
1294,가온 Biz카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1294/card_img/21012/1294card.png,15000,0,50,VISA,,
1295,코레일멤버십 삼성에스마일플래티늄카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1295/card_img/20989/1295card.png,120000,0,30,VISA,,
1297,부빅스(BUVIX)카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1297/card_img/20987/1297card.png,2000,5000,30,VISA,,
1298,청소년 후불교통 체크카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1298/card_img/20986/1298card.png,0,0,20,BC,,
1299,가온 플래티늄바우처카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1299/card_img/20985/1299card.png,100000,100000,50,Mastercard,,
1301,미래에셋 자산관리 CMA 롯데DC플러스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1301/card_img/20976/1301card.jpg,10000,0,20,VISA,,
1303,캐디카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1303/card_img/20973/1303card.png,2000,5000,30,BC,,
1305,길한통 체크카드,하나카드,https://api.card-gorilla.com:8080/storage/card/1305/card_img/20969/1305card.png,0,0,0,UnionPay,,
1307,가온 플래티늄카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1307/card_img/20964/1307card.png,100000,100000,0,VISA,,
1309,가온글로벌카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1309/card_img/20960/1309card.png,15000,20000,0,Mastercard,,
1311,BNK 프렌즈 체크카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1311/card_img/20958/1311card.png,1000,0,0,BC Global,,
1312,골든대로 체크카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1312/card_img/20957/1312card.png,0,0,0,Mastercard,,
1313,롯데포인트 플러스 PiTaPa 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1313/card_img/20954/1313card.jpg,5000,0,0,JCB,,
1314,BNK 부자되세요 더 마일리지 체크카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1314/card_img/20953/1314card.png,1000,0,30,UnionPay,,
1315,골든라이프올림카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1315/card_img/20866/1315card.png,15000,20000,30,VISA,,
1316,유안타WCMA 신세계삼성지엔미P 체크카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1316/card_img/20865/1316card.png,0,0,30,VISA,,
1317,유안타WCMA 신세계삼성애니패스P 체크카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1317/card_img/20864/1317card.png,0,0,30,VISA,,
1318,우리은행 삼성애니패스포인트 체크카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1318/card_img/20863/1318card.png,0,0,30,VISA,,
1319,유안타WCMA 삼성플래티늄체크카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1319/card_img/20862/1319card.png,1000,0,30,VISA,,
1321,REX카드(기업),BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1321/card_img/20860/1321card.png,150000,0,30,VISA,,
1322,REX카드(개인),BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1322/card_img/20859/1322card.png,150000,0,30,VISA,,
1323,카카오페이 체크카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1323/card_img/20858/1323card.png,1000,0,10,BC,,
1324,국민행복체크카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1324/card_img/20857/1324card.png,1000,0,0,BC,,
1325,Y카드(개인 체크),BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1325/card_img/20856/1325card.png,1000,0,20,UnionPay,,
1327,한베가족 썸(SUM)타는 우리 체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1327/card_img/20854/1327card.png,0,0,25,BC,,
1328,Young Hana 체크카드 with OKcashbag,하나카드,https://api.card-gorilla.com:8080/storage/card/1328/card_img/20853/1328card.png,0,0,20,Mastercard,,
1329,우체국 Biz플러스 체크카드,우체국,https://api.card-gorilla.com:8080/storage/card/1329/card_img/20852/1329card.png,0,0,50,VISA,,
1333,VIVA+ Allpoint 체크카드,하나카드,https://api.card-gorilla.com:8080/storage/card/1333/card_img/21823/1333card.png,0,0,0,VISA,,
1334,우체국 성공partner 체크카드,우체국,https://api.card-gorilla.com:8080/storage/card/1334/card_img/20841/1334card.png,0,0,30,BC,,
1335,The-K Auto 체크카드,하나카드,https://api.card-gorilla.com:8080/storage/card/1335/card_img/20840/1335card.png,0,0,25,VISA,,
1336,T&R(티앤알) 하나카드,하나카드,https://api.card-gorilla.com:8080/storage/card/1336/card_img/20839/1336card.png,25000,25000,40,AMEX,,
1339,골프존 KB국민카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1339/card_img/20836/1339card.png,12000,17000,30,VISA,,
1340,New Happy 하나카드,하나카드,https://api.card-gorilla.com:8080/storage/card/1340/card_img/20835/1340card.png,10000,10000,0,VISA,,
1342,새마을금고 삼성티클래스앤오일카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1342/card_img/20833/1342card.png,10000,0,10,VISA,,
1343,북스리브로 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1343/card_img/20813/1343card.png,5000,0,30,VISA,,
1345,우리군인연금증카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1345/card_img/20811/1345card.png,10000,0,30,Mastercard,,
1346,My Trip SKYPASS 카드 My flight,하나카드,https://api.card-gorilla.com:8080/storage/card/1346/card_img/20810/1346card.png,30000,0,0,Mastercard,,
1347,현대카드M2 Lady BLUEmembers Platinum,현대카드,https://api.card-gorilla.com:8080/storage/card/1347/card_img/20808/1347card.png,30000,0,0,VISA,,
1348,My Trip AsianaClub 카드 My flight,하나카드,https://api.card-gorilla.com:8080/storage/card/1348/card_img/20807/1348card.png,30000,0,0,Mastercard,,
1349,우리군인연금증체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1349/card_img/20806/1349card.png,0,0,30,UnionPay,,
1350,Y카드(개인 신용),BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1350/card_img/20805/1350card.png,2000,0,30,VISA,,
1352,My Trip 1Q Global VIVA,하나카드,https://api.card-gorilla.com:8080/storage/card/1352/card_img/20804/1352card.png,13000,15000,0,Mastercard,,
1354,교원 웰스 KB국민카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1354/card_img/20802/1354card.png,12000,0,30,Mastercard,,
1357,알라딘 삼성애니패스e포인트카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1357/card_img/20799/1357card.png,5000,0,20,VISA,,
1358,알라딘 삼성빅앤빅카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1358/card_img/20798/1358card.png,20000,0,20,AMEX,,
1359,삼성플래티늄체크카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1359/card_img/20797/1359card.png,1000,0,30,VISA,,
1360,삼성포인트체크카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1360/card_img/20796/1360card.png,0,0,30,VISA,,
1364,새마을금고 IN 삼성카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1364/card_img/20792/1364card.png,12000,12000,30,VISA,,
1367,코레일멤버십 삼성빅보너스카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1367/card_img/20789/1367card.png,20000,0,30,VISA,,
1368,코레일멤버십 삼성마이키즈카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1368/card_img/20788/1368card.png,15000,0,30,VISA,,
1369,큰수레TAX 삼성플래티늄체크카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1369/card_img/20787/1369card.png,1000,0,30,VISA,,
1371,큰수레 삼성비즈니스플래티늄카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1371/card_img/20772/1371card.png,20000,0,10,VISA,,
1374,삼성지엔미포인트카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1374/card_img/20769/1374card.png,12000,0,30,Mastercard,,
1375,퍼스트클럽 삼성플래티늄카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1375/card_img/20768/1375card.png,120000,0,30,VISA,,
1376,포인트플러스 포텐 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1376/card_img/20767/1376card.png,5000,10000,0,VISA,,
1377,이마트모바일 삼성카드 2,삼성카드,https://api.card-gorilla.com:8080/storage/card/1377/card_img/20766/1377card.png,10000,12000,30,Mastercard,,
1379,굿데이 플래티늄카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1379/card_img/20764/1379card.png,100000,0,30,VISA,,
1381,모두투어 투어마일리지 KB국민카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1381/card_img/20762/1381card.png,15000,0,0,JCB,,
1382,몰테일 KB국민카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1382/card_img/20761/1382card.png,12000,12000,0,Mastercard,,
1383,반려愛카드(강아지),KB국민카드,https://api.card-gorilla.com:8080/storage/card/1383/card_img/20760/1383card.png,8000,0,30,Mastercard,,
1384,스마트렌탈카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1384/card_img/20759/1384card.png,15000,0,30,Mastercard,,
1387,신라피트니스클럽 삼성플래티늄카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1387/card_img/20756/1387card.png,120000,0,30,VISA,,
1388,신라피트니스클럽 멤버십 삼성플래티늄카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1388/card_img/20754/1388card.png,5000,0,30,VISA,,
1390,LG U+ Bora 신한카드 Big Plus,신한카드,https://api.card-gorilla.com:8080/storage/card/1390/card_img/20752/1390card.png,22000,25000,40,Mastercard,,
1393,미래에셋 자산관리 CMA 롯데포인트플러스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1393/card_img/20749/1393card.jpg,5000,0,20,VISA,,
1394,현대백화점 체크카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1394/card_img/20748/1394card.png,1000,0,0,BC Global,,
1395,DUAL PARTNERS 기업카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1395/card_img/20747/1395card.png,13000,0,30,BC,,
1397,YO 체크카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1397/card_img/20713/1397card.png,0,0,20,UnionPay,,
1398,마이존 그린 체크카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1398/card_img/20712/1398card.png,0,0,20,BC,,
1400,무비매니아 삼성지엔미포인트카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1400/card_img/20710/1400card.png,12000,0,30,Mastercard,,
1401,무비매니아 삼성애니패스포인트카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1401/card_img/20709/1401card.png,12000,0,30,Mastercard,,
1402,메가티즌 삼성애니패스포인트카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1402/card_img/20708/1402card.png,12000,0,30,Mastercard,,
1403,DGB UntacT 카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/1403/card_img/20707/1403card.png,10000,10000,30,BC,,
1404,메가티즌 삼성지엔미포인트카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1404/card_img/20706/1404card.png,12000,0,30,Mastercard,,
1405,우리 국민연금증카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1405/card_img/20705/1405card.png,2000,5000,0,BC,,
1406,리브로 삼성지엔미포인트카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1406/card_img/20675/1406card.png,12000,0,30,Mastercard,,
1407,리브로 삼성애니패스포인트카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1407/card_img/20674/1407card.png,12000,0,30,Mastercard,,
1408,리브로 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1408/card_img/20673/1408card.jpg,0,5000,20,VISA,,
1409,현대카드M2 Lady RED MEMBERS Platinum(구 Qmembers),현대카드,https://api.card-gorilla.com:8080/storage/card/1409/card_img/20672/1409card.png,30000,0,0,VISA,,
1410,현대카드M BLUEmembers,현대카드,https://api.card-gorilla.com:8080/storage/card/1410/card_img/20671/1410card.png,15000,20000,0,VISA,,
1411,마이비 선불교통 롯데체크카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1411/card_img/20670/1411card.jpg,0,0,0,VISA,,
1412,미래에셋 대우증권 CMA 롯데체크카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1412/card_img/20669/1412card.jpg,0,0,20,VISA,,
1413,다둥이행복체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1413/card_img/20668/1413card.png,0,0,30,VISA,,
1414,POP 우리V스쿨카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1414/card_img/20666/1414card.jpg,0,0,20,BC,,
1415,우리 SCHOOL CHECK,우리카드,https://api.card-gorilla.com:8080/storage/card/1415/card_img/20665/1415card.png,0,0,5,BC,,
1416,서울대학교 CHECK,우리카드,https://api.card-gorilla.com:8080/storage/card/1416/card_img/20663/1416card.png,0,0,25,BC,,
1418,새마을금고 데일리 삼성카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1418/card_img/20661/1418card.png,9900,9900,30,Mastercard,,
1419,신세계이마트 삼성카드 7+,삼성카드,https://api.card-gorilla.com:8080/storage/card/1419/card_img/20660/1419card.png,55000,60000,30,Mastercard,,
1420,와이비엠시사닷컴 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1420/card_img/20659/1420card.jpg,0,10000,0,VISA,,
1421,삼성플래티늄라이프카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1421/card_img/20658/1421card.png,60000,0,30,VISA,,
1422,삼성카드 7,삼성카드,https://api.card-gorilla.com:8080/storage/card/1422/card_img/20652/1422card.png,18000,20000,30,AMEX,,
1423,삼성카드 7+,삼성카드,https://api.card-gorilla.com:8080/storage/card/1423/card_img/20651/1423card.png,55000,60000,30,AMEX,,
1424,스타트럭 플러스 현대오일뱅크카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1424/card_img/20650/1424card.png,0,0,0,Mastercard,,
1425,우리 OCTO CMA 롯데포인트플러스카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1425/card_img/20649/1425card.jpg,0,5000,0,VISA,,
1426,삼성전자 삼성애니패스카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1426/card_img/20648/1426card.png,7000,0,30,Mastercard,,
1428,삼성애니패스포인트카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1428/card_img/20646/1428card.png,12000,0,30,Mastercard,,
1429,삼성애니패스e포인트카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1429/card_img/20645/1429card.png,5000,0,30,VISA,,
1430,부빅스 부가세 환급카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1430/card_img/20644/1430card.png,0,0,30,VISA,,
1431,CJ 삼성애니패스카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1431/card_img/20643/1431card.png,7000,0,30,VISA,,
1432,CJ 삼성지엔미카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/1432/card_img/20642/1432card.png,12000,0,30,VISA,,
1433,후불 하이패스카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1433/card_img/20641/1433card.png,2000,0,0,BC,,
1434,스타트럭Ⅱ GS칼텍스카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1434/card_img/20640/1434card.png,0,0,0,Mastercard,,
1435,현대카드M RED MEMBERS(구 Qmembers),현대카드,https://api.card-gorilla.com:8080/storage/card/1435/card_img/20639/1435card.png,15000,20000,0,VISA,,
1436,스타트럭플러스 S-OIL카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1436/card_img/20638/1436card.png,0,0,0,Mastercard,,
1437,현대카드M Lady BLUEmembers,현대카드,https://api.card-gorilla.com:8080/storage/card/1437/card_img/20637/1437card.png,15000,20000,0,VISA,,
1438,해피포인트 체크카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1438/card_img/20636/1438card.png,1000,0,20,BC,,
1439,현대카드M Lady REDmembers(구 Qmembers),현대카드,https://api.card-gorilla.com:8080/storage/card/1439/card_img/20635/1439card.png,15000,20000,0,VISA,,
1440,하이 체크카드,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1440/card_img/20634/1440card.png,1000,0,20,BC,,
1441,맘 & 데디(Mom & Daddy) 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1441/card_img/20633/1441card.jpg,7000,7000,20,Mastercard,,
