id,title,content,card_id
9254,모든가맹점,국내외 전 가맹점 0.5% 하나머니 적립,2300
9255,간편결제,"페이결제 건 1% 하나머니 적립
페이결제 추가 하나머니 적립 0.5%",2300
9256,쇼핑,"백화점, 홈쇼핑, 마트 5% 하나머니 적립",2300
9257,쇼핑,"패션, 명품 5% 하나머니 적립",2300
9258,주유,"주유 5% 하나머니 적립
EV충전 20% 하나머니 적립",2300
9259,교육/육아,"학원, 헬스장 / 수영장 5% 하나머니 적립",2300
9260,레저/스포츠,골프장 / 골프연습장 / 스크린골프 / 카카오골프 10% 하나머니 적립,2300
9261,여행/숙박,"숙박, 고속철도, 항공 10% 하나머니 적립",2300
9262,병원/약국,"병원, 동물병원 10% 하나머니 적립",2300
9263,APP,ONEstore(원스토어) 2% 할인,2301
9264,게임,PC게임방 5% 할인,2301
9265,배달앱,"배달의 민족, 요기요, 쿠팡이츠 5% 할인",2301
9266,디지털구독,"우주패스 구독료 캐시백 서비스
최대 9,900원 캐시백",2302
9267,생활,"할인점, 온라인쇼핑 이용 시 5% 적립
생활친화업종 이용 시 10% 적립",2302
9268,적립,L.POINT 최대 2% 적립,2306
9269,디지털구독,클럽롤라 서비스,2306
9270,게임,[로스트아크 모험가 전용 혜택] 로스트아크 모험가를 위한 로열 크리스탈 10% 청구할인,2308
9271,할인,"[기본 혜택] 전월실적 조건 없이 국내외 가맹점 0.5%, 국내 온라인 가맹점 1.5% 청구할인",2308
9272,디지털구독,카카오 구독ON 1만원 청구할인,2309
9273,디지털구독,카카오 MY구독 카카오 이모티콘 플러스/ 톡서랍 플러스 50% 청구할인,2309
9274,디지털구독,"넷플릭스, 유튜브 프리미엄, 웨이브, 티빙, 멜론 구독 10% 청구할인",2309
9275,교통,대중교통 2% 캐시백,2316
9276,기타,"매일매일 최대 80% 캐시백,
매 결제 시 번개 최대 30개 지급",2316
9277,캐시백,"차이로 쌓은 번개, 헤택 받을 준비 끝!
결제할 때마다 번개를 모아요",2317
9278,해외,해외 가맹점 이용 가능,2319
9279,공과금/렌탈,30% 소득공제 혜택 제공,2319
9280,간편결제,"트래블페이: 31개 외화를 미리 충전하고, 수수료 없이 해외결제",2320
9281,수수료우대,"카드 하나에 모든 외화 충전
VISA 가맹점에서 수수료 없이 카드 결제 가능",2320
9282,해외,"원하는 시점, 원하는 환율에 외화 충전 / 환전
주요 통화는 환전 수수료 무료, 기타 통화는 환전 수수료 0.5% ~ 2.5%로 국내 최저",2320
9283,해외,해외직구 수수료 무료로 직구 / 현지결제,2320
9284,쇼핑,프레딧 10% 청구 할인,2325
9285,카페/디저트,"스타벅스, 파리바게뜨, 뚜레쥬르 10% 청구 할인",2325
9286,간편결제,"네이버페이, 카카오페이에 카드 등록 및 결제 건 3% 청구 할인",2325
9287,통신,"SKT, KT, LG U+ 통신요금 자동이체 5% 청구 할인",2325
9288,모든가맹점,국내외 전 가맹점 0.5% 청구 할인,2325
9289,항공마일리지,[대한항공 마일리지]국내 및 해외 가맹점 대한항공 1마일 기본 적립,2327
9290,항공마일리지,"[대한항공 마일리지]해외 이용(직구, 온라인 포함) 대한항공 1마일 추가 적립",2327
9291,항공마일리지,[대한항공 마일리지]면세점 업종 1마일 대한항공 추가 적립,2327
9292,공항라운지/PP,[티타늄 전용 서비스] 공항 라운지 무료이용 서비스,2327
9293,공항라운지/PP,[티타늄 전용 서비스] 인천공항 무료 발레파킹 서비스,2327
9294,여행/숙박,[티타늄 전용 서비스] 국내 호텔 무료 발레파킹 서비스,2327
9295,프리미엄,[티타늄 전용 서비스] Master 티타늄 공통서비스,2327
9296,공항라운지/PP,[K-WORLD/국내전용 티타늄 서비스] 공항 라운지 무료 입장,2327
9297,공항라운지/PP,[K-WORLD/국내전용 티타늄 서비스] 인천공항 무료 발레파킹 서비스,2327
9298,여행/숙박,[K-WORLD/국내전용 티타늄 서비스] 국내 호텔 무료 발레파킹 서비스,2327
9299,적립,마이신한포인트 0.6% 적립,2328
9300,금융,전월 실적 없이 최대 0.6% 무제한 캐시백,2329
9301,배달앱,땡겨요앱 이용금액 마이신한포인트 10% 적립,2331
9302,마트/편의점,편의점 이용금액 마이신한포인트 5% 적립,2331
9303,배달앱,땡겨요 앱 이용금액 마이신한포인트 10% 적립,2333
9304,카페/디저트,스타벅스 이용금액 마이신한포인트 2% 적립,2333
9305,마트/편의점,편의점 이용금액 마이신한포인트 2% 적립,2333
9306,모든가맹점,전가맹점 이용금액 마이신한포인트 0.2% 적립,2334
9307,주유,주유소 이용금액 마이신한포인트 0.2% 추가 적립,2334
9308,마트/편의점,편의점 이용금액 마이신한포인트 0.2% 추가 적립,2334
9309,해피포인트,"[Reward ON]
해피오더/해피마켓/해피페이 결제 시 1,000원 환급할인",2335
9310,해피포인트,"[Reward OFF]
해피가맹점(파리바게뜨, 던킨도너츠, 배스킨라빈스, 파스쿠찌) 결제 시 1,000원 환급할인",2335
9311,교통,[교통 서비스]버스/지하철/택시/철도 7% 청구할인,2336
9312,기타,[교통 서비스] 공유모빌리티 7% 청구할인,2336
9313,자동차/하이패스,[교통 서비스] 전기차 충전 7% 청구할인,2336
9314,통신,[생활 서비스] 이동통신요금 5% 청구할인,2336
9315,쇼핑,[생활 서비스] 오픈마켓/배달앱 5% 청구할인,2336
9316,레저/스포츠,[생활 서비스] 스포츠/H&B매장 5% 청구할인,2336
9317,모든가맹점,국내·외 전 가맹점 마이신한포인트 0.3% 적립,2337
9318,교통,대중교통(버스/지하철) 이용 시 최대 5% 적립,2338
9319,생활,생활편의영역 이용 시 최대 2% 적립,2338
9320,해외,해외 이용금액에 대해 1.3% 적립,2338
9321,항공마일리지,Air Money 포인트 최대 2% 적립,2339
9322,바우처,바우처 Service 연 1회 제공,2339
9323,공항라운지/PP,[Premium Service] 전세계 공항라운지 무료 이용 서비스,2339
9324,레저/스포츠,[Premium Service] 국내 지정 골프장 무료 커피 제공,2339
9325,여행/숙박,[Premium Service] 국내 부띠크호텔 브런치세트 무료 제공,2339
9326,카페/디저트,[특별할인 Service] 커피점 10% 할인,2339
9327,쇼핑,[특별할인 Service] 온라인 쇼핑 5% 할인,2339
9328,마트/편의점,[특별할인 Service] 대형마트 5% 할인,2339
9329,쇼핑,[특별할인 Service] 백화점 5% 할인,2339
9330,기타,[브랜드 Service] Master Platinum 등급 국제브랜드 서비스 제공,2339
9331,선택형,DUAL카드 Service,2339
9332,쇼핑,"[온라인] 쿠팡, G마켓, 옥션 7% 청구할인",2340
9333,쇼핑,"[온라인] 로켓와우, 스마일클럽 멤버십 7% 청구할인",2340
9334,뷰티/피트니스,[라이프] H&B 스토어 7% 청구할인,2340
9335,디지털구독,[라이프] 디지털구독 7% 청구할인,2340
9336,마트/편의점,[라이프] 편의점 7% 청구할인,2340
9337,뷰티/피트니스,아모레퍼시픽 이용 시 뷰티포인트 8% 적립,2341
9338,마트/편의점,[특화 가맹점] 대형마트 이용 시 뷰티포인트 3% 적립,2341
9339,쇼핑,[특화 가맹점] 백화점 이용 시 뷰티포인트 3% 적립,2341
9340,생활,[특화가맹점] 면세점/일반전문학원/커피전문점/이·미용/주유소(LPG 충전소 포함) 업종 뷰티포인트 3% 적립,2341
9341,영화/문화,점심식사 7% 할인,2346
9342,배달앱,배달앱 7% 할인,2346
9343,교통,대중교통 7% 할인,2346
9344,마트/편의점,편의점 10% 할인,2346
9345,쇼핑,온라인쇼핑 10% 할인,2346
9346,뷰티/피트니스,뷰티 10% 할인,2346
9347,통신,통신 10% 할인,2346
9348,디지털구독,스트리밍 10% 할인,2346
9349,무이자할부,전국 모든 가맹점 2~3개월 상시 무이자할부,2346
9350,프리미엄,MasterCard Platinum/ VISA Platinum 기본 서비스,2346
9351,모든가맹점,"페이북 머니 기본적립
국내외 모든 가맹점 이용금액 0.5% ~ 1.5% 적립",2347
9352,쇼핑,쇼핑 5% 적립,2347
9353,영화/문화,엔터테인먼트 30% 적립,2347
9354,생활,생활 5% 적립,2347
9355,레저/스포츠,골프 5% 적립,2347
9356,무이자할부,전국 모든 가맹점 2~3개월 상시 무이자할부,2347
9357,프리미엄,MasterCard Platinum/ VISA Platinum 기본 서비스,2347
9358,모든가맹점,전 가맹점 0.7% 기본 할인,2348
9359,쇼핑,[특별 할인] 온라인쇼핑/간편결제 6.3% 추가 할인,2348
9360,푸드,[특별 할인] 음식점 6.3% 추가 할인,2348
9361,기타,[특별 할인] 교통/통신/스트리밍 6.3% 할인,2348
9362,프리미엄,VISA Platinum 등급 기본 서비스 제공,2348
9363,모든가맹점,[덤1] 국내외 가맹점 0.8% 청구할인,2350
9364,생활,[덤2] 생활 편의 업종 이용 시 0.5% 추가 청구할인,2350
9365,기타,[덤3] 국내 가맹점 3개월 이상 유이자 할부 또는 결제 금액 10만원 이상 사용 시 0.2% 추가 청구할인,2350
9366,무실적,[덤+] 실적 조건 없이 매월 최대 5천원 할인,2350
9367,쇼핑,6대 홈쇼핑 6% 할인 서비스,2351
9368,푸드,[생활할인 서비스] 패밀리레스토랑 10% 청구할인,2351
9369,카페/디저트,[생활할인 서비스] 베이커리 20% 청구할인,2351
9370,카페/디저트,[생활할인 서비스] 커피 20% 청구할인,2351
9371,소셜커머스,[생활할인 서비스] 소셜커머스 20% 청구할인,2351
9372,영화/문화,"[생활할인 서비스] 영화 3,000원 청구할인(현장/온라인 예매 포함)",2351
9373,기타,회원 전용 서비스 할인 혜택,2351
9374,마트/편의점,GS가맹점 최대 3% GS&POINT 적립,2352
9375,모든가맹점,국내 전 가맹점 0.7% GS&POINT 적립,2352
9376,기타,GS POP서비스 제공,2352
9377,모든가맹점,국내 전 가맹점 1~1.8% 포인트적립,2353
9378,해외,해외 전 가맹점 3% 포인트적립,2353
9379,적립,"보너스 포인트 20,000점 적립",2353
9380,공항라운지/PP,[The Premium] 전세계 공항라운지 무료 이용,2353
9381,교통,[The Premium] K리무진 버스 무료 이용,2353
9382,레저/스포츠,[The Premium] 골프 서비스,2353
9383,여행/숙박,[The Premium] 전국 부티크 호텔 무료 브런치 제공,2353
9384,모든가맹점,국내 가맹점 0.5%할인,2354
9385,모든가맹점,국내 가맹점 우리페이 결제시 0.3% 추가할인,2354
9386,소셜커머스,"[LIVING] 쿠팡, G마켓, 11번가 1.5% 할인",2354
9387,배달앱,"[LIVING] 배달의민족, B마트, 쿠팡이츠 1.5% 할인",2354
9388,마트/편의점,"[LIVING] 이마트, 롯데마트, 홈플러스 1.5% 할인",2354
9389,교통,"[LIVING] 대중교통, 택시, 전기차, 주유 1.5% 할인",2354
9390,적립,[UNIQ LIVING] 1.5% 한번 더 적립,2354
9391,디지털구독,"[ENJOY] 넷플릭스, 유튜브 프리미엄, 멜론, 디즈니플러스 5% 할인",2354
9392,카페/디저트,"[ENJOY] 스타벅스, 투썸플레이스, 폴바셋, 이디야, 커피빈, 탐앤탐스, 카페베네, 할리스, 엔제리너스 5% 할인",2354
9393,테마파크,레고랜드 리조트 30% 청구할인,2357
9394,기타,레고/완구 구매 10% 청구할인,2357
9395,쇼핑,백화점/대형마트 10% 청구할인,2357
9396,배달앱,배달앱 10% 청구할인,2357
9397,디지털구독,구독서비스 20% 청구할인,2357
9398,간편결제,KB Pay 결제 10% 청구할인,2357
9399,해외,해외 가맹점 이용 10% 캐시백,2357
9400,프리미엄,[리워드 서비스] 웰컴 레고랜드 포인트리 7만점 적립,2357
9401,프리미엄,[리워드 서비스] 레고랜드 포인트리 8만점 적립,2357
9402,테마파크,"[지역 특화 서비스]롯데월드 부산, 스카이라인루지 부산 10% 할인",2360
9403,영화/문화,[지역 특화 서비스] 롯데자이언츠 관람권 10% 할인,2360
9404,쇼핑,[지역 특화 서비스] 오프라인 쇼핑 5% 할인,2360
9405,쇼핑,[지역 특화 서비스] 온라인 쇼핑 5% 할인,2360
9406,디지털구독,"wavve 월 이용권 7,900원 청구할인",2363
9407,푸드,식음료 10% 청구할인,2363
9408,디지털구독,멤버십 정기구독 20% 청구할인,2363
9409,레저/스포츠,자기관리(미용/스포츠) 5% 청구할인,2363
9410,통신,"[자동이체 청구할인] 통신요금 자동이체 최대 15,000원 청구할인",2365
9411,공과금/렌탈,"[자동이체 청구할인] 렌탈요금 자동이체 최대 15,000원 청구할인",2365
9412,보험,"[자동이체 청구할인] 손해/생명보험사 자동이체 최대 15,000원 청구할인",2365
9413,기타,"[자동이체 청구할인] 기타 자동이체 가맹점 최대 15,000원 청구할인",2365
9414,주유,"전 주유소 및 LPG·수소차 충전소 5% 청구할인, 전기차 충전소 5% 청구할인",2366
9415,비즈니스,주요 사업경비업종 0.5% 청구할인,2366
9416,기타,카카오T대리 자동결제 10% 청구할인,2366
9417,자동차/하이패스,스피드메이트 엔진오일 및 와이퍼 무료교환 서비스,2366
9418,자동차/하이패스,차량 구매액 1% 청구할인,2366
9419,모든가맹점,국내 가맹점 0.2% 적립,2370
9420,쇼핑,"[DAILY] 해외, 쿠팡, 11번가, 이마트, 롯데마트 1% 적립",2370
9421,교통,"[DAILY] 대중교통, 전기차충전, 주유 1% 적립",2370
9422,디지털구독,"[DAILY] (정기결제) 넷플릭스, 유튜브 프리미엄, 멜론, 디즈니플러스, 이동통신 1% 적립",2370
9423,기타,[DAILY] UNIQ DAILY 0.5% 한번 더 적립,2370
9424,카페/디저트,"[EAT] 스타벅스, 투썸플레이스, 이디야 1% 적립",2370
9425,마트/편의점,"[EAT] CU, 세븐일레븐, GS25 1% 적립",2370
9426,배달앱,"[EAT] 배달의민족, 쿠팡이츠. 마켓컬리 1% 적립",2370
9427,모든가맹점,"[Daily 할인] 국내 이용금액 최대 0.3% 할인, 해외 이용금액 0.2% 할인",2372
9428,기타,[Weekly 할인 쿠폰] 매월 2회 국내 이용 할인 쿠폰 제공,2372
9429,적립,"[Monthly 단골 적립] My Pick 가맹점 월 3, 6, 9번째 이용 건에 대해 마이신한포인트 1,000포인트 적립",2372
9430,간편결제,간편결제(Pay) 이용 시 최대 2% 적립,2373
9431,생활,생활편의영역 이용 시 최대 2% 적립,2373
9432,해외,해외 이용금액에 대해 1.3% 적립,2373
9433,교통,대중교통(버스/지하철) 이용 시 최대 5% 적립,2374
9434,생활,생활편의영역 이용 시 최대 2% 적립,2374
9435,해외,해외 이용금액에 대해 1.3% 적립,2374
9436,모든가맹점,쓸 때마다 알아서 0.1 ~ 0.5% 적립,2375
9437,마트/편의점,편의점 결제 5% 적립,2375
9438,기타,선불전자지급수단만의 다양한 서비스 혜택,2375
9439,선택형,내 ZEPETO 아바타를 플레이트 속으로!,2375
9440,쇼핑,[쇼핑] 신세계백화점·이마트 등 5% 할인,2380
9441,교통,[교통] 주유소·전기차·대중교통·택시 4% 할인,2380
9442,쇼핑,[온라인몰] SSG·쿠팡·G마켓·옥션·11번가 7% 할인,2380
9443,생활,[생활] 병원·약국·통신3사휴대폰요금 5% 할인,2380
9444,푸드,[커피/외식] 스타벅스·이디야·아웃백 등 10% 할인,2380
9445,제휴/PLCC,신세계백화점 제휴 서비스 제공,2380
9446,프리미엄,VISA Platinum 서비스 제공,2380
9447,항공마일리지,Asiana Club 마일리지 적립 서비스,2381
9448,제휴/PLCC,신세계백화점 제휴 서비스 제공,2381
9449,프리미엄,VISA Platinum 서비스 제공,2381
9450,모든가맹점,페이북머니 최대 1.5% 기본 적립,2382
9451,적립,페이북머니 최대 30% 특별 적립,2382
9452,무이자할부,국내 전 가맹점 2~3개월 무이자 할부,2382
9453,제휴/PLCC,신세계백화점 제휴 서비스 제공,2382
9454,프리미엄,VISA Platinum 서비스 제공,2382
9455,쇼핑,[FLEX] 신세계백화점·W concept 등 7% 할인,2383
9456,간편결제,[PAY] 네이버페이·카카오페이 등 7% 할인,2383
9457,생활,[HEALTH&BEAUTY] 운동·골프·병원·약국·이/미용원 7% 할인,2383
9458,카페/디저트,[YUMMY] 카페·편의점·제과점 7% 할인,2383
9459,기타,[DAILY] 통신3사휴대폰요금·대중교통 등 7% 할인,2383
9460,제휴/PLCC,신세계백화점 제휴 서비스 제공,2383
9461,프리미엄,VISA Platinum 서비스 제공,2383
9462,기타,[매일할인] 점심식사·배달앱·대중교통 5% 할인,2384
9463,쇼핑,[라이프스타일 할인] 신세계·온라인쇼핑·뷰티·통신 등 7% 할인,2384
9464,제휴/PLCC,신세계백화점 제휴 서비스 제공,2384
9465,프리미엄,VISA Platinum 서비스 제공,2384
9466,프리미엄,몽블랑 에디션 패키지,2385
